Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49
minutes,2.5,2.5,2.5,2.5,2.5,NaN,5,5,5,5,5,NaN,10,10,10,10,10,NaN,20,20,20,20,20,NaN,40,40,40,40,40,NaN,80,80,80,80,80,NaN,160,160,160,160,160,NaN,250,250,250,250,250,NaN
0:00:00,0.077,0.076,0.084,0.077,0.082,0.076,0.077,0.077,0.077,0.078,0.083,0.076,0.077,0.077,0.077,0.08,0.077,0.076,0.078,0.077,0.077,0.079,0.079,0.076,0.087,0.079,0.079,0.081,0.089,0.077,0.078,0.078,0.078,0.078,0.079,0.076,0.079,0.078,0.079,0.079,0.078,0.077,0.08,0.081,0.081,0.082,0.08,0.079
0:20:00,0.077,0.076,0.084,0.077,0.082,0.076,0.077,0.077,0.077,0.078,0.083,0.076,0.077,0.077,0.077,0.078,0.078,0.076,0.078,0.078,0.078,0.079,0.079,0.077,0.087,0.08,0.079,0.081,0.089,0.077,0.078,0.078,0.078,0.078,0.079,0.077,0.08,0.079,0.079,0.08,0.079,0.078,0.08,0.081,0.081,0.081,0.081,0.079
0:40:00,0.076,0.076,0.083,0.077,0.082,0.076,0.077,0.077,0.077,0.077,0.083,0.076,0.077,0.077,0.077,0.077,0.077,0.076,0.078,0.078,0.078,0.078,0.079,0.077,0.086,0.079,0.078,0.081,0.089,0.077,0.078,0.078,0.078,0.078,0.079,0.076,0.079,0.078,0.079,0.08,0.078,0.077,0.079,0.081,0.081,0.081,0.08,0.079
1:00:00,0.076,0.076,0.084,0.077,0.082,0.076,0.077,0.077,0.077,0.078,0.083,0.076,0.077,0.076,0.077,0.077,0.077,0.076,0.078,0.077,0.077,0.079,0.079,0.076,0.086,0.079,0.078,0.081,0.088,0.077,0.078,0.078,0.078,0.077,0.078,0.076,0.079,0.078,0.078,0.079,0.078,0.077,0.079,0.081,0.08,0.081,0.08,0.078
1:20:00,0.077,0.076,0.084,0.077,0.083,0.076,0.077,0.077,0.077,0.078,0.083,0.076,0.077,0.077,0.077,0.078,0.078,0.076,0.079,0.078,0.078,0.079,0.079,0.077,0.086,0.08,0.079,0.081,0.089,0.077,0.079,0.078,0.079,0.078,0.079,0.077,0.079,0.079,0.079,0.08,0.079,0.078,0.08,0.082,0.081,0.081,0.081,0.079
1:40:00,0.076,0.076,0.084,0.077,0.083,0.076,0.077,0.077,0.077,0.078,0.083,0.075,0.077,0.077,0.077,0.077,0.077,0.076,0.078,0.078,0.078,0.079,0.079,0.076,0.085,0.079,0.078,0.081,0.088,0.077,0.078,0.078,0.078,0.078,0.078,0.076,0.079,0.078,0.079,0.079,0.078,0.077,0.08,0.082,0.081,0.08,0.08,0.078
2:00:00,0.077,0.076,0.084,0.077,0.083,0.076,0.077,0.077,0.077,0.078,0.083,0.076,0.077,0.077,0.077,0.078,0.078,0.076,0.079,0.078,0.078,0.079,0.079,0.076,0.086,0.08,0.079,0.081,0.089,0.077,0.078,0.078,0.078,0.078,0.079,0.076,0.079,0.078,0.079,0.079,0.078,0.077,0.079,0.082,0.081,0.081,0.081,0.078
2:20:00,0.077,0.076,0.084,0.077,0.083,0.076,0.077,0.077,0.077,0.078,0.084,0.076,0.077,0.077,0.077,0.078,0.078,0.076,0.079,0.078,0.078,0.079,0.08,0.076,0.086,0.08,0.079,0.081,0.089,0.077,0.078,0.078,0.078,0.078,0.079,0.076,0.079,0.079,0.079,0.08,0.079,0.077,0.08,0.083,0.081,0.081,0.081,0.078
2:40:00,0.077,0.077,0.084,0.077,0.083,0.077,0.078,0.078,0.077,0.078,0.084,0.076,0.077,0.077,0.077,0.078,0.078,0.076,0.079,0.078,0.078,0.079,0.08,0.076,0.086,0.08,0.079,0.081,0.089,0.077,0.078,0.078,0.078,0.078,0.08,0.076,0.079,0.078,0.079,0.079,0.079,0.077,0.08,0.082,0.081,0.081,0.081,0.078
3:00:00,0.077,0.077,0.085,0.078,0.084,0.077,0.078,0.078,0.078,0.078,0.084,0.076,0.077,0.077,0.078,0.078,0.078,0.076,0.078,0.078,0.079,0.08,0.08,0.077,0.086,0.08,0.079,0.081,0.089,0.077,0.079,0.078,0.079,0.079,0.08,0.077,0.079,0.078,0.08,0.08,0.079,0.077,0.079,0.082,0.082,0.081,0.082,0.078
3:20:00,0.077,0.077,0.085,0.078,0.084,0.077,0.078,0.078,0.078,0.079,0.084,0.076,0.078,0.077,0.078,0.079,0.078,0.076,0.079,0.078,0.079,0.08,0.08,0.076,0.086,0.08,0.08,0.082,0.089,0.077,0.079,0.079,0.079,0.079,0.08,0.077,0.079,0.079,0.079,0.08,0.079,0.077,0.08,0.083,0.082,0.081,0.082,0.078
3:40:00,0.077,0.077,0.085,0.078,0.084,0.077,0.078,0.078,0.078,0.079,0.085,0.076,0.078,0.077,0.078,0.079,0.078,0.076,0.079,0.078,0.079,0.08,0.08,0.076,0.086,0.081,0.08,0.082,0.089,0.077,0.079,0.079,0.079,0.079,0.08,0.076,0.079,0.078,0.079,0.08,0.079,0.077,0.079,0.083,0.082,0.081,0.081,0.078
4:00:00,0.078,0.077,0.085,0.078,0.084,0.077,0.078,0.078,0.078,0.079,0.085,0.076,0.078,0.078,0.078,0.079,0.079,0.076,0.079,0.078,0.079,0.08,0.081,0.076,0.087,0.081,0.08,0.082,0.089,0.077,0.079,0.079,0.079,0.079,0.08,0.076,0.079,0.079,0.079,0.08,0.079,0.077,0.08,0.083,0.082,0.081,0.081,0.078
4:20:00,0.078,0.078,0.085,0.078,0.085,0.077,0.079,0.078,0.079,0.079,0.085,0.076,0.078,0.078,0.078,0.08,0.079,0.076,0.08,0.078,0.079,0.08,0.081,0.076,0.087,0.081,0.08,0.082,0.09,0.077,0.08,0.079,0.08,0.079,0.081,0.077,0.079,0.079,0.079,0.08,0.079,0.077,0.08,0.082,0.082,0.081,0.081,0.078
4:40:00,0.078,0.078,0.085,0.078,0.085,0.077,0.079,0.079,0.079,0.079,0.086,0.076,0.079,0.078,0.079,0.081,0.079,0.076,0.08,0.079,0.08,0.08,0.081,0.076,0.087,0.081,0.08,0.082,0.09,0.077,0.08,0.08,0.08,0.079,0.081,0.076,0.08,0.079,0.08,0.08,0.079,0.077,0.08,0.083,0.082,0.081,0.081,0.078
5:00:00,0.078,0.078,0.085,0.078,0.085,0.077,0.079,0.079,0.079,0.08,0.086,0.076,0.079,0.079,0.079,0.081,0.08,0.076,0.08,0.079,0.08,0.081,0.082,0.076,0.087,0.081,0.08,0.082,0.09,0.077,0.08,0.079,0.08,0.08,0.081,0.076,0.08,0.08,0.079,0.08,0.08,0.077,0.081,0.082,0.082,0.082,0.082,0.078
5:20:00,0.078,0.078,0.086,0.079,0.085,0.077,0.079,0.079,0.079,0.08,0.086,0.076,0.079,0.079,0.079,0.083,0.08,0.077,0.081,0.08,0.08,0.081,0.082,0.076,0.088,0.082,0.081,0.083,0.091,0.077,0.08,0.08,0.08,0.081,0.082,0.077,0.08,0.079,0.08,0.08,0.08,0.078,0.08,0.083,0.082,0.082,0.083,0.078
5:40:00,0.078,0.078,0.086,0.079,0.085,0.077,0.079,0.079,0.079,0.08,0.086,0.076,0.079,0.079,0.08,0.082,0.081,0.077,0.081,0.08,0.081,0.082,0.083,0.076,0.088,0.082,0.081,0.083,0.091,0.077,0.081,0.08,0.081,0.081,0.082,0.077,0.08,0.079,0.08,0.081,0.08,0.077,0.081,0.083,0.082,0.082,0.083,0.078
6:00:00,0.078,0.078,0.086,0.079,0.085,0.077,0.079,0.079,0.079,0.08,0.086,0.076,0.081,0.08,0.08,0.083,0.081,0.077,0.082,0.08,0.081,0.083,0.084,0.077,0.089,0.083,0.082,0.084,0.092,0.077,0.082,0.081,0.082,0.082,0.083,0.077,0.081,0.08,0.08,0.081,0.081,0.077,0.082,0.084,0.082,0.083,0.083,0.078
6:20:00,0.078,0.078,0.086,0.079,0.085,0.077,0.079,0.079,0.079,0.08,0.086,0.076,0.081,0.081,0.081,0.082,0.082,0.077,0.083,0.082,0.082,0.083,0.085,0.076,0.089,0.084,0.083,0.085,0.093,0.077,0.082,0.081,0.082,0.082,0.083,0.077,0.082,0.081,0.081,0.081,0.081,0.077,0.082,0.084,0.083,0.083,0.084,0.078
6:40:00,0.078,0.078,0.086,0.079,0.085,0.077,0.079,0.079,0.079,0.08,0.086,0.076,0.081,0.081,0.083,0.082,0.081,0.076,0.083,0.082,0.083,0.084,0.085,0.076,0.09,0.085,0.084,0.086,0.093,0.077,0.083,0.082,0.083,0.083,0.084,0.076,0.082,0.081,0.081,0.081,0.081,0.077,0.082,0.084,0.083,0.083,0.083,0.077
7:00:00,0.079,0.078,0.086,0.079,0.085,0.077,0.08,0.079,0.079,0.08,0.086,0.076,0.081,0.081,0.083,0.082,0.081,0.076,0.084,0.083,0.084,0.085,0.086,0.076,0.091,0.086,0.085,0.087,0.094,0.077,0.084,0.083,0.084,0.084,0.085,0.077,0.082,0.081,0.081,0.082,0.081,0.077,0.083,0.084,0.083,0.083,0.084,0.078
7:20:00,0.078,0.078,0.086,0.079,0.085,0.077,0.079,0.079,0.079,0.08,0.086,0.076,0.081,0.08,0.083,0.082,0.082,0.077,0.085,0.084,0.085,0.086,0.087,0.076,0.093,0.087,0.086,0.088,0.096,0.077,0.085,0.084,0.085,0.085,0.086,0.076,0.083,0.081,0.082,0.082,0.082,0.078,0.082,0.086,0.084,0.084,0.085,0.078
7:40:00,0.079,0.078,0.087,0.079,0.085,0.076,0.08,0.08,0.08,0.08,0.087,0.076,0.081,0.081,0.083,0.082,0.081,0.076,0.086,0.085,0.085,0.086,0.087,0.076,0.094,0.088,0.087,0.089,0.097,0.077,0.086,0.085,0.086,0.086,0.087,0.077,0.084,0.082,0.082,0.083,0.082,0.076,0.083,0.087,0.085,0.084,0.085,0.078
8:00:00,0.079,0.078,0.087,0.079,0.085,0.077,0.08,0.08,0.08,0.08,0.087,0.076,0.081,0.081,0.083,0.082,0.082,0.077,0.087,0.085,0.085,0.086,0.087,0.077,0.096,0.09,0.089,0.091,0.099,0.077,0.088,0.087,0.088,0.088,0.089,0.076,0.085,0.083,0.084,0.084,0.084,0.077,0.084,0.088,0.086,0.086,0.086,0.078
