Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49
minutes,2.5,2.5,2.5,2.5,2.5,NaN,5,5,5,5,5,NaN,10,10,10,10,10,NaN,20,20,20,20,20,NaN,40,40,40,40,40,NaN,80,80,80,80,80,NaN,160,160,160,160,160,NaN,250,250,250,250,250,NaN
0:00:00,0.076,0.076,0.076,0.077,0.076,0.074,0.078,0.078,0.079,0.078,0.078,0.076,0.076,0.077,0.077,0.076,0.076,0.076,0.078,0.084,0.079,0.079,0.085,0.077,0.08,0.08,0.081,0.079,0.08,0.087,0.077,0.08,0.08,0.085,0.079,0.079,0.089,0.079,0.09,0.086,0.087,0.079,0.079,0.083,0.079,0.098,0.081,0.079
0:20:00,0.076,0.076,0.076,0.076,0.076,0.074,0.078,0.078,0.078,0.078,0.078,0.075,0.076,0.077,0.077,0.076,0.076,0.076,0.077,0.084,0.078,0.078,0.084,0.077,0.079,0.079,0.08,0.079,0.079,0.086,0.077,0.08,0.079,0.085,0.078,0.08,0.09,0.079,0.09,0.083,0.086,0.077,0.079,0.082,0.079,0.097,0.08,0.079
0:40:00,0.076,0.075,0.076,0.076,0.076,0.074,0.077,0.077,0.078,0.077,0.078,0.075,0.075,0.076,0.076,0.075,0.075,0.076,0.077,0.083,0.078,0.078,0.083,0.077,0.079,0.079,0.079,0.078,0.079,0.086,0.077,0.078,0.079,0.086,0.078,0.079,0.088,0.078,0.09,0.082,0.086,0.077,0.078,0.081,0.078,0.097,0.081,0.078
1:00:00,0.075,0.075,0.075,0.076,0.075,0.073,0.077,0.077,0.077,0.077,0.077,0.075,0.075,0.076,0.075,0.075,0.075,0.075,0.076,0.082,0.077,0.077,0.082,0.076,0.079,0.079,0.079,0.078,0.079,0.085,0.076,0.077,0.078,0.086,0.078,0.076,0.086,0.077,0.088,0.08,0.085,0.076,0.078,0.08,0.077,0.096,0.083,0.078
1:20:00,0.075,0.075,0.075,0.076,0.075,0.074,0.077,0.077,0.077,0.077,0.077,0.075,0.075,0.076,0.075,0.075,0.075,0.075,0.076,0.082,0.077,0.077,0.082,0.076,0.079,0.078,0.079,0.078,0.079,0.085,0.076,0.078,0.078,0.086,0.078,0.076,0.087,0.078,0.09,0.081,0.085,0.076,0.078,0.081,0.078,0.096,0.079,0.078
1:40:00,0.075,0.075,0.075,0.076,0.075,0.073,0.077,0.077,0.077,0.077,0.077,0.075,0.075,0.075,0.075,0.081,0.075,0.075,0.076,0.082,0.077,0.078,0.082,0.076,0.079,0.078,0.079,0.078,0.078,0.086,0.076,0.078,0.078,0.085,0.078,0.076,0.087,0.078,0.09,0.081,0.085,0.075,0.078,0.081,0.078,0.096,0.078,0.078
2:00:00,0.075,0.075,0.075,0.077,0.075,0.073,0.077,0.077,0.077,0.08,0.077,0.075,0.075,0.075,0.075,0.096,0.075,0.075,0.076,0.082,0.078,0.077,0.082,0.077,0.079,0.078,0.079,0.078,0.078,0.086,0.076,0.078,0.078,0.086,0.078,0.075,0.087,0.078,0.089,0.081,0.084,0.075,0.078,0.08,0.077,0.095,0.078,0.077
2:20:00,0.076,0.076,0.076,0.078,0.076,0.074,0.077,0.077,0.078,0.082,0.078,0.076,0.076,0.076,0.077,0.107,0.076,0.076,0.077,0.083,0.078,0.078,0.083,0.078,0.079,0.079,0.079,0.078,0.078,0.086,0.077,0.079,0.079,0.085,0.079,0.076,0.088,0.079,0.09,0.082,0.086,0.077,0.079,0.081,0.078,0.097,0.08,0.078
2:40:00,0.075,0.075,0.075,0.079,0.076,0.074,0.077,0.077,0.078,0.085,0.078,0.076,0.076,0.076,0.078,0.118,0.076,0.076,0.077,0.083,0.078,0.078,0.083,0.08,0.079,0.079,0.08,0.079,0.079,0.087,0.077,0.079,0.079,0.085,0.078,0.076,0.087,0.078,0.089,0.082,0.086,0.076,0.078,0.081,0.078,0.096,0.079,0.078
3:00:00,0.075,0.075,0.075,0.08,0.076,0.073,0.077,0.077,0.078,0.088,0.078,0.075,0.076,0.076,0.078,0.125,0.076,0.076,0.077,0.083,0.078,0.078,0.083,0.08,0.079,0.079,0.079,0.079,0.079,0.086,0.077,0.078,0.079,0.085,0.078,0.076,0.087,0.078,0.089,0.082,0.085,0.075,0.078,0.08,0.078,0.096,0.079,0.078
3:20:00,0.075,0.075,0.075,0.079,0.076,0.073,0.077,0.078,0.078,0.087,0.078,0.075,0.076,0.076,0.077,0.128,0.076,0.076,0.077,0.083,0.078,0.078,0.083,0.079,0.08,0.079,0.08,0.079,0.079,0.086,0.077,0.078,0.079,0.085,0.078,0.076,0.086,0.078,0.089,0.082,0.085,0.075,0.078,0.08,0.078,0.096,0.079,0.078
3:40:00,0.075,0.075,0.075,0.081,0.076,0.074,0.077,0.077,0.078,0.092,0.078,0.075,0.076,0.076,0.077,0.136,0.076,0.076,0.077,0.083,0.078,0.078,0.083,0.081,0.079,0.078,0.079,0.079,0.079,0.086,0.077,0.078,0.079,0.085,0.078,0.076,0.087,0.078,0.09,0.082,0.086,0.076,0.078,0.082,0.078,0.096,0.079,0.077
4:00:00,0.076,0.076,0.075,0.081,0.076,0.074,0.078,0.078,0.078,0.09,0.078,0.075,0.076,0.077,0.078,0.138,0.077,0.076,0.077,0.083,0.079,0.078,0.083,0.08,0.08,0.079,0.08,0.079,0.079,0.086,0.077,0.079,0.08,0.086,0.079,0.076,0.087,0.078,0.09,0.082,0.086,0.076,0.078,0.082,0.078,0.096,0.081,0.078
4:20:00,0.076,0.076,0.076,0.083,0.077,0.074,0.078,0.078,0.079,0.096,0.079,0.076,0.077,0.077,0.078,0.147,0.077,0.076,0.078,0.084,0.079,0.079,0.084,0.082,0.081,0.08,0.08,0.08,0.08,0.086,0.078,0.079,0.08,0.086,0.079,0.076,0.087,0.078,0.089,0.082,0.085,0.075,0.078,0.081,0.079,0.096,0.081,0.078
4:40:00,0.075,0.076,0.076,0.083,0.076,0.073,0.078,0.078,0.079,0.095,0.079,0.075,0.077,0.077,0.078,0.148,0.077,0.076,0.078,0.084,0.079,0.079,0.084,0.082,0.08,0.079,0.08,0.079,0.08,0.086,0.078,0.079,0.08,0.086,0.079,0.076,0.087,0.078,0.09,0.083,0.085,0.075,0.078,0.081,0.079,0.096,0.08,0.078
5:00:00,0.076,0.076,0.076,0.085,0.077,0.074,0.079,0.079,0.079,0.101,0.079,0.076,0.078,0.078,0.079,0.159,0.078,0.076,0.078,0.084,0.079,0.08,0.085,0.084,0.081,0.08,0.081,0.08,0.08,0.085,0.078,0.08,0.08,0.086,0.08,0.075,0.088,0.079,0.09,0.083,0.087,0.076,0.079,0.082,0.079,0.097,0.081,0.078
5:20:00,0.076,0.076,0.076,0.088,0.077,0.073,0.079,0.079,0.079,0.107,0.08,0.075,0.079,0.078,0.079,0.167,0.078,0.076,0.079,0.085,0.08,0.08,0.085,0.088,0.081,0.08,0.081,0.081,0.082,0.086,0.079,0.08,0.081,0.087,0.081,0.075,0.088,0.079,0.09,0.083,0.086,0.075,0.079,0.082,0.079,0.097,0.081,0.078
5:40:00,0.076,0.076,0.077,0.088,0.077,0.074,0.079,0.079,0.08,0.108,0.08,0.075,0.079,0.078,0.08,0.172,0.079,0.076,0.079,0.085,0.08,0.081,0.086,0.087,0.082,0.081,0.081,0.081,0.082,0.086,0.079,0.08,0.081,0.087,0.082,0.076,0.088,0.078,0.091,0.084,0.087,0.076,0.079,0.082,0.079,0.097,0.08,0.078
6:00:00,0.076,0.077,0.076,0.091,0.077,0.074,0.079,0.079,0.08,0.114,0.08,0.076,0.08,0.079,0.08,0.181,0.079,0.076,0.08,0.086,0.081,0.081,0.087,0.09,0.082,0.081,0.082,0.082,0.082,0.085,0.079,0.081,0.081,0.088,0.082,0.075,0.089,0.079,0.09,0.083,0.087,0.076,0.079,0.082,0.079,0.097,0.08,0.078
6:20:00,0.076,0.076,0.077,0.089,0.077,0.074,0.079,0.079,0.079,0.111,0.08,0.075,0.08,0.079,0.08,0.179,0.079,0.075,0.08,0.086,0.081,0.081,0.087,0.088,0.083,0.082,0.082,0.082,0.082,0.084,0.08,0.081,0.082,0.088,0.083,0.075,0.089,0.079,0.092,0.084,0.088,0.075,0.079,0.082,0.08,0.098,0.08,0.077
6:40:00,0.076,0.076,0.077,0.091,0.077,0.074,0.079,0.079,0.079,0.117,0.08,0.076,0.08,0.079,0.081,0.186,0.08,0.076,0.081,0.087,0.083,0.083,0.088,0.091,0.084,0.083,0.083,0.083,0.084,0.085,0.081,0.082,0.083,0.089,0.084,0.075,0.089,0.079,0.091,0.084,0.088,0.075,0.079,0.082,0.08,0.098,0.081,0.077
7:00:00,0.076,0.077,0.077,0.092,0.078,0.074,0.079,0.079,0.08,0.118,0.08,0.076,0.081,0.08,0.08,0.188,0.08,0.075,0.082,0.088,0.083,0.083,0.089,0.091,0.085,0.084,0.084,0.084,0.085,0.084,0.082,0.084,0.083,0.09,0.085,0.075,0.09,0.08,0.091,0.084,0.088,0.076,0.08,0.082,0.08,0.098,0.081,0.078
7:20:00,0.077,0.077,0.077,0.095,0.078,0.074,0.08,0.08,0.08,0.126,0.08,0.075,0.082,0.08,0.081,0.196,0.08,0.076,0.083,0.09,0.085,0.085,0.091,0.093,0.087,0.085,0.086,0.086,0.087,0.085,0.083,0.086,0.085,0.091,0.087,0.076,0.091,0.081,0.091,0.085,0.088,0.075,0.08,0.083,0.081,0.099,0.081,0.078
7:40:00,0.077,0.077,0.077,0.098,0.078,0.074,0.079,0.079,0.08,0.131,0.08,0.075,0.083,0.08,0.081,0.203,0.08,0.076,0.084,0.09,0.085,0.085,0.091,0.096,0.088,0.086,0.087,0.087,0.088,0.084,0.084,0.087,0.086,0.092,0.088,0.076,0.092,0.081,0.092,0.086,0.089,0.076,0.081,0.084,0.081,0.1,0.082,0.078
8:00:00,0.077,0.077,0.077,0.097,0.078,0.074,0.079,0.079,0.08,0.132,0.08,0.075,0.082,0.08,0.081,0.205,0.08,0.075,0.084,0.09,0.085,0.085,0.09,0.096,0.09,0.088,0.088,0.088,0.09,0.084,0.086,0.087,0.087,0.093,0.09,0.075,0.093,0.081,0.093,0.086,0.09,0.076,0.081,0.084,0.082,0.101,0.082,0.077
8:20:00,0.077,0.077,0.077,0.103,0.078,0.074,0.079,0.079,0.08,0.14,0.08,0.075,0.083,0.08,0.081,0.212,0.08,0.075,0.084,0.09,0.085,0.085,0.09,0.1,0.092,0.09,0.09,0.09,0.092,0.084,0.088,0.089,0.089,0.095,0.091,0.075,0.094,0.082,0.093,0.087,0.091,0.076,0.081,0.085,0.083,0.102,0.083,0.077
8:40:00,0.077,0.077,0.077,0.102,0.078,0.074,0.08,0.08,0.08,0.142,0.08,0.075,0.083,0.08,0.081,0.216,0.08,0.076,0.084,0.09,0.085,0.086,0.091,0.101,0.094,0.092,0.093,0.093,0.093,0.085,0.09,0.092,0.091,0.097,0.094,0.076,0.095,0.082,0.094,0.088,0.092,0.076,0.082,0.086,0.084,0.104,0.084,0.078
9:00:00,0.077,0.077,0.077,0.1,0.078,0.074,0.079,0.08,0.08,0.139,0.08,0.076,0.083,0.08,0.081,0.217,0.08,0.075,0.084,0.09,0.085,0.086,0.091,0.099,0.093,0.093,0.093,0.093,0.094,0.085,0.093,0.094,0.094,0.1,0.1,0.076,0.098,0.084,0.095,0.089,0.093,0.076,0.083,0.089,0.085,0.105,0.085,0.078
9:20:00,0.077,0.077,0.077,0.096,0.078,0.074,0.079,0.08,0.08,0.131,0.08,0.075,0.081,0.08,0.081,0.21,0.08,0.075,0.084,0.09,0.085,0.085,0.09,0.095,0.092,0.092,0.092,0.092,0.093,0.084,0.096,0.097,0.096,0.102,0.1,0.075,0.1,0.086,0.096,0.09,0.094,0.076,0.084,0.089,0.086,0.107,0.086,0.077
9:40:00,0.077,0.078,0.078,0.093,0.079,0.074,0.08,0.08,0.081,0.124,0.081,0.075,0.081,0.081,0.081,0.204,0.08,0.076,0.085,0.091,0.086,0.086,0.091,0.094,0.093,0.093,0.093,0.093,0.094,0.085,0.101,0.102,0.101,0.107,0.105,0.076,0.103,0.088,0.098,0.092,0.097,0.076,0.086,0.091,0.089,0.11,0.088,0.078
10:00:00,0.077,0.077,0.077,0.091,0.079,0.074,0.08,0.08,0.08,0.12,0.081,0.076,0.081,0.081,0.082,0.2,0.08,0.076,0.085,0.091,0.086,0.086,0.091,0.092,0.094,0.093,0.094,0.093,0.094,0.085,0.103,0.105,0.104,0.111,0.109,0.076,0.106,0.089,0.1,0.093,0.099,0.077,0.087,0.092,0.091,0.113,0.09,0.077
10:20:00,0.078,0.078,0.078,0.093,0.079,0.074,0.08,0.079,0.08,0.122,0.08,0.075,0.081,0.08,0.081,0.202,0.08,0.076,0.085,0.091,0.086,0.086,0.091,0.093,0.093,0.092,0.093,0.093,0.093,0.085,0.103,0.104,0.106,0.112,0.109,0.076,0.111,0.093,0.102,0.096,0.102,0.077,0.089,0.094,0.093,0.116,0.092,0.078
10:40:00,0.077,0.078,0.077,0.09,0.078,0.074,0.08,0.08,0.08,0.116,0.08,0.075,0.08,0.08,0.081,0.196,0.08,0.076,0.084,0.09,0.086,0.086,0.091,0.09,0.093,0.093,0.093,0.093,0.094,0.086,0.102,0.104,0.105,0.111,0.108,0.075,0.114,0.094,0.103,0.097,0.103,0.076,0.091,0.096,0.096,0.119,0.094,0.077
11:00:00,0.078,0.078,0.077,0.088,0.078,0.074,0.08,0.08,0.08,0.11,0.08,0.075,0.08,0.08,0.081,0.189,0.08,0.075,0.084,0.09,0.085,0.086,0.091,0.088,0.093,0.092,0.093,0.093,0.094,0.086,0.102,0.104,0.104,0.111,0.108,0.075,0.119,0.097,0.106,0.099,0.106,0.075,0.093,0.099,0.1,0.124,0.097,0.077
11:20:00,0.078,0.078,0.078,0.087,0.079,0.074,0.08,0.08,0.081,0.108,0.081,0.075,0.081,0.081,0.081,0.185,0.08,0.076,0.085,0.091,0.086,0.086,0.091,0.087,0.094,0.093,0.093,0.093,0.095,0.086,0.102,0.104,0.105,0.111,0.108,0.076,0.126,0.101,0.109,0.103,0.11,0.076,0.096,0.102,0.104,0.13,0.101,0.078
11:40:00,0.078,0.078,0.078,0.086,0.079,0.074,0.08,0.08,0.08,0.105,0.08,0.075,0.08,0.08,0.081,0.18,0.08,0.076,0.084,0.091,0.086,0.086,0.091,0.086,0.093,0.093,0.093,0.093,0.095,0.086,0.102,0.104,0.104,0.111,0.108,0.076,0.134,0.105,0.113,0.106,0.114,0.076,0.099,0.106,0.109,0.137,0.105,0.078
12:00:00,0.077,0.077,0.077,0.084,0.078,0.074,0.08,0.08,0.08,0.101,0.08,0.076,0.08,0.08,0.081,0.175,0.08,0.076,0.084,0.09,0.085,0.086,0.091,0.084,0.094,0.093,0.093,0.093,0.094,0.086,0.101,0.103,0.104,0.111,0.108,0.075,0.142,0.108,0.117,0.11,0.12,0.076,0.103,0.11,0.115,0.145,0.11,0.077
12:20:00,0.077,0.078,0.077,0.084,0.079,0.074,0.08,0.08,0.08,0.099,0.08,0.075,0.08,0.081,0.081,0.172,0.08,0.076,0.084,0.091,0.086,0.086,0.091,0.085,0.094,0.093,0.094,0.094,0.094,0.086,0.102,0.104,0.105,0.111,0.108,0.076,0.153,0.115,0.122,0.115,0.127,0.077,0.108,0.116,0.122,0.155,0.117,0.077
12:40:00,0.077,0.078,0.078,0.084,0.079,0.075,0.08,0.08,0.08,0.097,0.08,0.076,0.08,0.081,0.082,0.168,0.081,0.076,0.085,0.091,0.086,0.086,0.092,0.084,0.094,0.094,0.094,0.093,0.095,0.087,0.102,0.104,0.105,0.111,0.108,0.076,0.153,0.122,0.129,0.122,0.135,0.077,0.114,0.123,0.131,0.157,0.125,0.077
13:00:00,0.077,0.078,0.077,0.084,0.079,0.075,0.08,0.08,0.08,0.098,0.08,0.075,0.08,0.081,0.082,0.168,0.081,0.076,0.084,0.091,0.086,0.086,0.091,0.085,0.094,0.093,0.094,0.094,0.094,0.086,0.102,0.104,0.104,0.111,0.108,0.076,0.153,0.131,0.137,0.13,0.144,0.077,0.122,0.131,0.14,0.156,0.133,0.077
13:20:00,0.077,0.077,0.077,0.086,0.078,0.074,0.08,0.08,0.08,0.1,0.08,0.075,0.08,0.08,0.081,0.171,0.08,0.076,0.084,0.09,0.085,0.085,0.091,0.086,0.094,0.093,0.093,0.093,0.094,0.086,0.101,0.103,0.104,0.111,0.108,0.075,0.152,0.14,0.145,0.139,0.152,0.076,0.129,0.14,0.14,0.156,0.142,0.076
13:40:00,0.077,0.078,0.078,0.088,0.079,0.074,0.08,0.08,0.08,0.106,0.08,0.075,0.081,0.081,0.081,0.177,0.08,0.076,0.084,0.09,0.086,0.086,0.091,0.088,0.093,0.093,0.093,0.093,0.094,0.086,0.102,0.103,0.104,0.111,0.108,0.076,0.151,0.143,0.153,0.148,0.151,0.076,0.139,0.145,0.14,0.155,0.143,0.077
14:00:00,0.077,0.077,0.077,0.086,0.079,0.075,0.08,0.08,0.08,0.104,0.08,0.075,0.08,0.08,0.081,0.176,0.08,0.076,0.084,0.09,0.086,0.086,0.091,0.088,0.094,0.093,0.094,0.093,0.094,0.087,0.102,0.103,0.104,0.111,0.108,0.076,0.15,0.141,0.152,0.146,0.151,0.077,0.139,0.144,0.139,0.155,0.143,0.077
14:20:00,0.077,0.077,0.077,0.087,0.079,0.074,0.08,0.08,0.08,0.107,0.08,0.075,0.08,0.08,0.081,0.18,0.08,0.076,0.084,0.09,0.086,0.086,0.091,0.09,0.093,0.093,0.094,0.093,0.094,0.086,0.102,0.103,0.104,0.111,0.108,0.075,0.151,0.142,0.151,0.146,0.15,0.077,0.139,0.144,0.139,0.155,0.143,0.076
14:40:00,0.078,0.078,0.078,0.09,0.079,0.075,0.08,0.08,0.08,0.111,0.081,0.075,0.081,0.081,0.081,0.185,0.08,0.076,0.084,0.091,0.086,0.086,0.092,0.093,0.094,0.093,0.094,0.093,0.094,0.087,0.102,0.103,0.104,0.111,0.108,0.076,0.15,0.141,0.152,0.146,0.15,0.077,0.139,0.144,0.139,0.155,0.142,0.077
15:00:00,0.078,0.078,0.078,0.089,0.079,0.074,0.08,0.08,0.08,0.111,0.081,0.075,0.08,0.08,0.081,0.187,0.08,0.076,0.084,0.09,0.085,0.085,0.091,0.093,0.093,0.092,0.093,0.093,0.094,0.086,0.102,0.103,0.104,0.111,0.108,0.076,0.15,0.141,0.151,0.146,0.149,0.076,0.138,0.144,0.138,0.154,0.142,0.077
15:20:00,0.078,0.078,0.078,0.089,0.079,0.075,0.08,0.08,0.08,0.112,0.081,0.075,0.081,0.081,0.081,0.189,0.081,0.076,0.084,0.091,0.086,0.086,0.092,0.094,0.093,0.092,0.093,0.092,0.094,0.086,0.102,0.104,0.104,0.111,0.108,0.076,0.152,0.142,0.152,0.147,0.15,0.078,0.139,0.144,0.139,0.155,0.142,0.077
15:40:00,0.078,0.078,0.078,0.089,0.079,0.075,0.08,0.08,0.08,0.112,0.081,0.075,0.081,0.081,0.081,0.188,0.08,0.076,0.084,0.09,0.086,0.086,0.091,0.094,0.093,0.093,0.094,0.093,0.094,0.087,0.102,0.103,0.104,0.111,0.108,0.076,0.151,0.141,0.151,0.146,0.149,0.077,0.138,0.144,0.139,0.154,0.142,0.077
16:00:00,0.077,0.077,0.077,0.089,0.079,0.074,0.08,0.08,0.08,0.114,0.081,0.075,0.081,0.08,0.081,0.19,0.08,0.076,0.084,0.09,0.085,0.086,0.091,0.095,0.093,0.093,0.093,0.093,0.094,0.087,0.101,0.103,0.104,0.111,0.108,0.076,0.15,0.14,0.149,0.145,0.149,0.076,0.137,0.143,0.138,0.154,0.141,0.076
16:20:00,0.078,0.078,0.078,0.09,0.079,0.075,0.08,0.08,0.08,0.115,0.081,0.075,0.081,0.08,0.081,0.191,0.08,0.076,0.084,0.091,0.086,0.086,0.092,0.096,0.093,0.093,0.094,0.093,0.094,0.087,0.102,0.103,0.105,0.111,0.108,0.076,0.15,0.141,0.15,0.145,0.149,0.077,0.138,0.143,0.139,0.155,0.141,0.077
16:40:00,0.078,0.078,0.078,0.088,0.079,0.075,0.08,0.08,0.08,0.114,0.081,0.075,0.081,0.08,0.082,0.186,0.081,0.076,0.084,0.091,0.086,0.086,0.092,0.096,0.094,0.093,0.093,0.093,0.094,0.087,0.102,0.104,0.104,0.111,0.108,0.076,0.149,0.14,0.151,0.146,0.149,0.077,0.137,0.144,0.139,0.154,0.141,0.077
17:00:00,0.078,0.077,0.078,0.087,0.079,0.075,0.08,0.08,0.08,0.11,0.081,0.075,0.081,0.08,0.081,0.183,0.081,0.076,0.084,0.09,0.085,0.086,0.092,0.095,0.094,0.093,0.093,0.093,0.094,0.087,0.102,0.103,0.104,0.111,0.108,0.076,0.15,0.14,0.151,0.146,0.149,0.077,0.137,0.143,0.138,0.154,0.141,0.077
17:20:00,0.077,0.077,0.077,0.086,0.079,0.074,0.08,0.08,0.08,0.108,0.081,0.075,0.08,0.08,0.081,0.181,0.08,0.076,0.083,0.09,0.085,0.085,0.091,0.093,0.093,0.093,0.093,0.093,0.094,0.087,0.101,0.103,0.104,0.111,0.108,0.076,0.149,0.139,0.15,0.145,0.149,0.077,0.136,0.143,0.138,0.154,0.141,0.076
17:40:00,0.078,0.078,0.077,0.087,0.079,0.074,0.08,0.08,0.08,0.108,0.081,0.075,0.08,0.08,0.081,0.18,0.08,0.076,0.084,0.091,0.085,0.086,0.092,0.093,0.093,0.092,0.093,0.093,0.094,0.087,0.101,0.103,0.104,0.111,0.107,0.076,0.15,0.141,0.15,0.144,0.148,0.076,0.137,0.143,0.138,0.153,0.14,0.076
18:00:00,0.078,0.078,0.078,0.087,0.079,0.074,0.079,0.08,0.08,0.108,0.08,0.075,0.08,0.08,0.081,0.178,0.08,0.076,0.084,0.09,0.085,0.086,0.092,0.093,0.093,0.092,0.093,0.092,0.094,0.086,0.101,0.103,0.104,0.111,0.107,0.076,0.151,0.142,0.152,0.146,0.149,0.077,0.137,0.143,0.138,0.154,0.14,0.077
18:20:00,0.077,0.078,0.078,0.088,0.079,0.074,0.08,0.08,0.08,0.113,0.081,0.075,0.081,0.081,0.081,0.18,0.08,0.076,0.084,0.09,0.085,0.085,0.092,0.095,0.093,0.092,0.093,0.092,0.094,0.087,0.101,0.103,0.104,0.111,0.107,0.076,0.15,0.141,0.151,0.146,0.148,0.076,0.137,0.143,0.138,0.153,0.14,0.076
18:40:00,0.077,0.077,0.078,0.088,0.079,0.074,0.08,0.08,0.08,0.114,0.081,0.075,0.081,0.08,0.081,0.182,0.08,0.076,0.084,0.09,0.085,0.085,0.092,0.095,0.093,0.092,0.093,0.092,0.094,0.087,0.101,0.103,0.104,0.11,0.107,0.076,0.149,0.14,0.151,0.145,0.148,0.076,0.137,0.143,0.137,0.153,0.14,0.077
19:00:00,0.078,0.078,0.078,0.087,0.079,0.074,0.08,0.08,0.08,0.114,0.08,0.075,0.081,0.081,0.081,0.183,0.08,0.076,0.084,0.091,0.085,0.086,0.093,0.096,0.093,0.092,0.093,0.093,0.094,0.086,0.101,0.103,0.104,0.111,0.107,0.076,0.149,0.141,0.15,0.145,0.149,0.077,0.137,0.143,0.137,0.153,0.14,0.077
