Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49
3:00:00,0.083,0.086,0.079,0.079,0.084,0.086,0.081,0.08,0.081,0.079,0.083,0.075,0.081,0.08,0.079,0.078,0.078,0.074,0.082,0.078,0.078,0.078,0.077,0.076,0.081,0.08,0.078,0.096,0.076,0.074,0.076,0.075,0.078,0.075,0.075,0.071,0.082,0.077,0.077,0.076,0.078,0.072,0.082,0.08,0.079,0.078,0.078,0.075
3:20:00,0.083,0.087,0.08,0.079,0.085,0.086,0.081,0.08,0.081,0.079,0.083,0.075,0.081,0.08,0.079,0.078,0.078,0.074,0.082,0.078,0.078,0.078,0.077,0.076,0.082,0.08,0.078,0.096,0.076,0.073,0.076,0.075,0.078,0.075,0.075,0.071,0.082,0.077,0.077,0.076,0.078,0.072,0.082,0.08,0.079,0.078,0.078,0.075
3:40:00,0.083,0.087,0.079,0.079,0.084,0.085,0.081,0.08,0.081,0.079,0.083,0.075,0.081,0.08,0.08,0.079,0.078,0.074,0.082,0.078,0.078,0.078,0.077,0.076,0.082,0.08,0.078,0.096,0.077,0.073,0.076,0.076,0.078,0.075,0.075,0.071,0.081,0.077,0.077,0.076,0.078,0.072,0.083,0.08,0.079,0.078,0.078,0.075
4:00:00,0.083,0.087,0.08,0.079,0.084,0.085,0.081,0.081,0.081,0.079,0.083,0.075,0.081,0.081,0.08,0.079,0.078,0.074,0.083,0.079,0.078,0.078,0.078,0.076,0.082,0.081,0.078,0.096,0.077,0.073,0.077,0.076,0.078,0.075,0.075,0.071,0.082,0.077,0.077,0.076,0.078,0.072,0.083,0.081,0.079,0.078,0.078,0.075
4:20:00,0.083,0.088,0.079,0.079,0.084,0.085,0.081,0.081,0.081,0.079,0.083,0.075,0.081,0.081,0.08,0.079,0.079,0.074,0.083,0.079,0.079,0.078,0.078,0.076,0.082,0.081,0.078,0.096,0.077,0.073,0.077,0.076,0.078,0.075,0.075,0.071,0.079,0.077,0.078,0.076,0.078,0.072,0.083,0.081,0.079,0.078,0.078,0.075
4:40:00,0.083,0.088,0.079,0.079,0.084,0.085,0.081,0.081,0.081,0.079,0.084,0.075,0.081,0.082,0.08,0.079,0.079,0.074,0.083,0.079,0.079,0.078,0.078,0.076,0.083,0.081,0.078,0.097,0.077,0.073,0.077,0.076,0.078,0.076,0.075,0.071,0.085,0.078,0.078,0.077,0.078,0.072,0.084,0.081,0.08,0.079,0.078,0.075
5:00:00,0.083,0.088,0.08,0.079,0.084,0.085,0.081,0.081,0.081,0.079,0.084,0.075,0.082,0.082,0.08,0.08,0.079,0.074,0.084,0.079,0.079,0.078,0.078,0.076,0.083,0.081,0.079,0.097,0.077,0.074,0.077,0.077,0.079,0.076,0.075,0.071,0.084,0.078,0.078,0.077,0.078,0.072,0.084,0.081,0.08,0.079,0.079,0.075
5:20:00,0.083,0.088,0.08,0.079,0.084,0.085,0.081,0.081,0.081,0.079,0.084,0.075,0.082,0.082,0.081,0.08,0.08,0.074,0.084,0.08,0.079,0.079,0.079,0.076,0.084,0.082,0.079,0.097,0.077,0.074,0.077,0.077,0.079,0.076,0.076,0.071,0.084,0.078,0.078,0.077,0.079,0.072,0.085,0.082,0.081,0.079,0.079,0.075
5:40:00,0.083,0.088,0.08,0.079,0.084,0.085,0.081,0.081,0.081,0.079,0.083,0.075,0.082,0.083,0.081,0.081,0.08,0.074,0.085,0.08,0.08,0.079,0.079,0.076,0.084,0.082,0.079,0.098,0.078,0.073,0.078,0.077,0.079,0.076,0.076,0.071,0.084,0.079,0.079,0.078,0.08,0.072,0.085,0.082,0.081,0.08,0.08,0.075
6:00:00,0.083,0.088,0.08,0.079,0.084,0.085,0.081,0.081,0.081,0.079,0.083,0.074,0.082,0.083,0.081,0.081,0.081,0.074,0.085,0.08,0.08,0.079,0.079,0.076,0.085,0.083,0.08,0.098,0.078,0.073,0.078,0.078,0.08,0.077,0.076,0.071,0.086,0.079,0.079,0.078,0.079,0.072,0.086,0.083,0.081,0.08,0.08,0.075
6:20:00,0.083,0.088,0.08,0.079,0.084,0.085,0.081,0.081,0.08,0.079,0.083,0.075,0.082,0.084,0.081,0.081,0.081,0.074,0.086,0.081,0.08,0.08,0.08,0.076,0.085,0.083,0.08,0.098,0.079,0.073,0.079,0.078,0.08,0.077,0.077,0.071,0.086,0.079,0.08,0.078,0.08,0.072,0.087,0.083,0.082,0.081,0.08,0.075
6:40:00,0.083,0.088,0.08,0.079,0.084,0.084,0.082,0.081,0.081,0.08,0.083,0.075,0.082,0.084,0.081,0.081,0.081,0.074,0.086,0.081,0.081,0.08,0.08,0.076,0.086,0.084,0.081,0.098,0.079,0.074,0.079,0.079,0.081,0.078,0.077,0.071,0.085,0.08,0.081,0.079,0.081,0.072,0.088,0.084,0.083,0.081,0.081,0.075
7:00:00,0.083,0.087,0.08,0.079,0.084,0.085,0.081,0.081,0.081,0.08,0.083,0.075,0.082,0.083,0.081,0.08,0.081,0.074,0.087,0.082,0.082,0.081,0.081,0.076,0.087,0.085,0.082,0.099,0.08,0.074,0.08,0.079,0.081,0.078,0.078,0.071,0.088,0.081,0.081,0.08,0.081,0.072,0.089,0.085,0.084,0.082,0.082,0.075
7:20:00,0.083,0.087,0.08,0.079,0.085,0.085,0.081,0.081,0.081,0.08,0.083,0.075,0.082,0.083,0.081,0.08,0.081,0.074,0.087,0.083,0.082,0.082,0.082,0.076,0.088,0.085,0.082,0.099,0.08,0.074,0.081,0.08,0.082,0.079,0.078,0.071,0.085,0.081,0.082,0.08,0.082,0.072,0.09,0.086,0.085,0.083,0.083,0.075
7:40:00,0.083,0.088,0.08,0.079,0.085,0.084,0.081,0.081,0.081,0.08,0.083,0.075,0.082,0.083,0.081,0.08,0.081,0.074,0.087,0.083,0.083,0.082,0.082,0.076,0.089,0.086,0.083,0.1,0.081,0.073,0.082,0.081,0.083,0.08,0.079,0.071,0.085,0.082,0.083,0.082,0.082,0.072,0.092,0.087,0.086,0.084,0.084,0.075
8:00:00,0.083,0.089,0.08,0.079,0.084,0.084,0.081,0.081,0.081,0.08,0.084,0.075,0.082,0.084,0.081,0.08,0.081,0.074,0.087,0.083,0.084,0.082,0.083,0.076,0.091,0.088,0.084,0.101,0.083,0.074,0.083,0.082,0.084,0.081,0.08,0.071,0.088,0.083,0.084,0.083,0.084,0.072,0.094,0.088,0.088,0.086,0.085,0.075
8:20:00,0.083,0.088,0.08,0.079,0.084,0.085,0.081,0.081,0.081,0.08,0.084,0.074,0.082,0.084,0.082,0.08,0.081,0.073,0.087,0.083,0.084,0.082,0.082,0.076,0.092,0.089,0.085,0.103,0.083,0.074,0.084,0.083,0.085,0.082,0.081,0.071,0.091,0.084,0.085,0.084,0.085,0.072,0.096,0.09,0.089,0.087,0.087,0.075
8:40:00,0.083,0.089,0.08,0.079,0.084,0.084,0.081,0.081,0.08,0.08,0.083,0.074,0.082,0.084,0.081,0.08,0.081,0.074,0.086,0.083,0.083,0.082,0.082,0.076,0.092,0.091,0.087,0.105,0.085,0.074,0.086,0.084,0.086,0.083,0.082,0.071,0.092,0.085,0.087,0.086,0.086,0.072,0.098,0.091,0.091,0.088,0.088,0.075
9:00:00,0.083,0.088,0.08,0.079,0.084,0.084,0.081,0.081,0.08,0.08,0.084,0.074,0.082,0.084,0.082,0.08,0.08,0.073,0.086,0.083,0.084,0.082,0.082,0.076,0.092,0.091,0.088,0.107,0.086,0.074,0.087,0.086,0.088,0.085,0.084,0.071,0.095,0.087,0.088,0.087,0.088,0.072,0.101,0.093,0.093,0.091,0.09,0.075
9:20:00,0.083,0.088,0.08,0.079,0.084,0.084,0.081,0.081,0.08,0.08,0.084,0.075,0.082,0.085,0.082,0.08,0.08,0.073,0.087,0.083,0.084,0.082,0.082,0.076,0.091,0.091,0.09,0.107,0.088,0.074,0.089,0.088,0.09,0.086,0.085,0.071,0.097,0.089,0.09,0.089,0.09,0.072,0.104,0.096,0.095,0.092,0.092,0.075
9:40:00,0.083,0.088,0.08,0.079,0.084,0.083,0.081,0.081,0.08,0.08,0.084,0.074,0.083,0.085,0.082,0.08,0.08,0.073,0.087,0.083,0.083,0.082,0.082,0.076,0.091,0.091,0.09,0.107,0.088,0.074,0.091,0.09,0.091,0.088,0.087,0.071,0.098,0.091,0.093,0.091,0.092,0.072,0.108,0.098,0.098,0.095,0.095,0.075
10:00:00,0.083,0.089,0.08,0.079,0.084,0.085,0.081,0.081,0.08,0.08,0.084,0.074,0.083,0.085,0.082,0.08,0.08,0.073,0.087,0.083,0.083,0.083,0.082,0.076,0.091,0.091,0.09,0.106,0.088,0.074,0.094,0.093,0.094,0.09,0.089,0.071,0.102,0.093,0.095,0.094,0.095,0.072,0.113,0.102,0.101,0.098,0.098,0.075
10:20:00,0.083,0.088,0.08,0.079,0.084,0.084,0.081,0.081,0.08,0.08,0.084,0.074,0.082,0.084,0.082,0.08,0.081,0.073,0.087,0.083,0.083,0.083,0.083,0.076,0.091,0.091,0.089,0.106,0.088,0.074,0.097,0.096,0.097,0.093,0.092,0.071,0.103,0.096,0.099,0.098,0.098,0.072,0.118,0.105,0.105,0.101,0.101,0.075
10:40:00,0.083,0.088,0.08,0.079,0.084,0.084,0.081,0.081,0.08,0.08,0.084,0.074,0.083,0.084,0.082,0.08,0.08,0.073,0.087,0.083,0.084,0.083,0.083,0.076,0.091,0.091,0.089,0.105,0.087,0.074,0.099,0.098,0.1,0.096,0.095,0.071,0.113,0.099,0.102,0.101,0.101,0.072,0.125,0.11,0.11,0.106,0.105,0.075
11:00:00,0.083,0.087,0.08,0.079,0.084,0.084,0.081,0.081,0.08,0.08,0.084,0.074,0.083,0.084,0.082,0.08,0.081,0.073,0.087,0.083,0.084,0.082,0.083,0.076,0.091,0.091,0.089,0.105,0.087,0.074,0.098,0.097,0.099,0.098,0.097,0.071,0.113,0.103,0.107,0.106,0.105,0.072,0.132,0.116,0.115,0.111,0.11,0.075
11:20:00,0.082,0.087,0.08,0.079,0.085,0.084,0.081,0.081,0.08,0.079,0.084,0.074,0.082,0.084,0.082,0.08,0.081,0.073,0.087,0.083,0.084,0.082,0.083,0.076,0.091,0.091,0.089,0.105,0.087,0.074,0.098,0.097,0.099,0.097,0.097,0.071,0.122,0.108,0.112,0.111,0.11,0.072,0.141,0.122,0.122,0.117,0.116,0.075
11:40:00,0.083,0.087,0.08,0.079,0.085,0.084,0.081,0.081,0.08,0.079,0.084,0.074,0.082,0.084,0.082,0.08,0.081,0.073,0.087,0.083,0.084,0.083,0.083,0.076,0.091,0.091,0.089,0.105,0.088,0.074,0.098,0.097,0.098,0.097,0.097,0.071,0.126,0.113,0.118,0.117,0.116,0.072,0.151,0.129,0.129,0.123,0.123,0.075
12:00:00,0.082,0.086,0.08,0.079,0.085,0.085,0.081,0.081,0.08,0.079,0.084,0.074,0.081,0.084,0.081,0.08,0.081,0.073,0.087,0.083,0.084,0.083,0.083,0.076,0.091,0.09,0.089,0.105,0.087,0.074,0.098,0.096,0.098,0.097,0.096,0.071,0.125,0.12,0.123,0.123,0.122,0.072,0.156,0.138,0.138,0.131,0.13,0.075
12:20:00,0.083,0.087,0.08,0.079,0.086,0.084,0.081,0.081,0.08,0.079,0.083,0.074,0.081,0.085,0.081,0.08,0.081,0.073,0.087,0.083,0.084,0.083,0.083,0.075,0.091,0.09,0.089,0.105,0.088,0.074,0.098,0.097,0.098,0.096,0.097,0.071,0.124,0.121,0.121,0.121,0.123,0.072,0.154,0.148,0.149,0.141,0.139,0.075
12:40:00,0.083,0.087,0.08,0.079,0.085,0.084,0.081,0.081,0.08,0.079,0.083,0.074,0.081,0.085,0.081,0.08,0.081,0.073,0.087,0.083,0.084,0.083,0.083,0.075,0.091,0.091,0.089,0.106,0.088,0.074,0.097,0.096,0.098,0.096,0.096,0.071,0.123,0.12,0.121,0.12,0.122,0.072,0.153,0.153,0.152,0.151,0.15,0.075
13:00:00,0.083,0.087,0.08,0.079,0.086,0.085,0.081,0.081,0.08,0.079,0.083,0.074,0.081,0.085,0.081,0.08,0.081,0.073,0.086,0.083,0.084,0.083,0.083,0.075,0.091,0.091,0.089,0.106,0.088,0.074,0.097,0.096,0.098,0.096,0.096,0.071,0.12,0.119,0.12,0.12,0.121,0.072,0.152,0.151,0.151,0.152,0.152,0.075
13:20:00,0.083,0.086,0.08,0.079,0.086,0.085,0.081,0.081,0.08,0.079,0.083,0.074,0.081,0.085,0.081,0.08,0.081,0.073,0.086,0.083,0.084,0.083,0.083,0.075,0.091,0.091,0.089,0.106,0.087,0.074,0.097,0.096,0.098,0.096,0.096,0.071,0.12,0.119,0.12,0.12,0.121,0.072,0.151,0.15,0.15,0.151,0.15,0.075
13:40:00,0.083,0.086,0.08,0.079,0.086,0.084,0.081,0.081,0.08,0.079,0.083,0.074,0.081,0.085,0.081,0.08,0.081,0.073,0.086,0.083,0.083,0.083,0.083,0.075,0.091,0.091,0.089,0.107,0.088,0.074,0.097,0.096,0.098,0.096,0.096,0.071,0.119,0.119,0.12,0.119,0.121,0.072,0.151,0.149,0.149,0.15,0.149,0.074
14:00:00,0.083,0.086,0.08,0.079,0.085,0.084,0.081,0.081,0.08,0.079,0.083,0.074,0.081,0.084,0.081,0.08,0.081,0.073,0.086,0.083,0.083,0.083,0.083,0.075,0.091,0.091,0.09,0.107,0.088,0.074,0.097,0.096,0.098,0.096,0.096,0.071,0.119,0.118,0.119,0.119,0.12,0.072,0.151,0.149,0.149,0.149,0.149,0.075
14:20:00,0.083,0.086,0.08,0.079,0.085,0.085,0.081,0.081,0.08,0.079,0.083,0.074,0.081,0.084,0.081,0.08,0.081,0.073,0.086,0.083,0.083,0.083,0.083,0.075,0.091,0.091,0.09,0.107,0.088,0.074,0.097,0.096,0.098,0.096,0.096,0.071,0.119,0.118,0.119,0.119,0.12,0.072,0.15,0.148,0.148,0.149,0.148,0.075
14:40:00,0.083,0.086,0.08,0.079,0.084,0.084,0.081,0.081,0.08,0.079,0.084,0.074,0.081,0.083,0.081,0.08,0.081,0.073,0.086,0.083,0.083,0.083,0.083,0.075,0.091,0.091,0.09,0.107,0.088,0.074,0.097,0.096,0.098,0.096,0.096,0.071,0.119,0.118,0.119,0.119,0.12,0.072,0.15,0.148,0.148,0.148,0.148,0.075
15:00:00,0.083,0.086,0.08,0.079,0.085,0.085,0.081,0.081,0.08,0.079,0.084,0.074,0.082,0.083,0.082,0.08,0.081,0.073,0.086,0.083,0.083,0.083,0.083,0.075,0.091,0.09,0.09,0.107,0.088,0.074,0.097,0.096,0.098,0.096,0.096,0.071,0.119,0.118,0.119,0.119,0.12,0.072,0.15,0.148,0.148,0.148,0.148,0.075
15:20:00,0.083,0.086,0.08,0.079,0.085,0.084,0.081,0.082,0.08,0.079,0.084,0.074,0.082,0.083,0.082,0.08,0.081,0.073,0.086,0.083,0.083,0.083,0.083,0.075,0.091,0.09,0.09,0.107,0.088,0.074,0.097,0.096,0.098,0.096,0.096,0.071,0.119,0.118,0.119,0.118,0.12,0.072,0.15,0.148,0.147,0.148,0.147,0.076
15:40:00,0.083,0.086,0.08,0.079,0.085,0.084,0.081,0.081,0.08,0.079,0.084,0.074,0.082,0.085,0.081,0.08,0.081,0.073,0.085,0.083,0.084,0.083,0.083,0.075,0.091,0.09,0.09,0.107,0.088,0.074,0.097,0.096,0.098,0.096,0.096,0.071,0.118,0.118,0.119,0.118,0.12,0.071,0.15,0.148,0.147,0.148,0.147,0.075
16:00:00,0.083,0.086,0.08,0.079,0.085,0.084,0.081,0.081,0.08,0.079,0.083,0.074,0.082,0.084,0.082,0.08,0.081,0.073,0.086,0.083,0.083,0.083,0.083,0.075,0.091,0.09,0.09,0.107,0.088,0.074,0.097,0.096,0.098,0.096,0.096,0.071,0.12,0.118,0.119,0.118,0.12,0.071,0.15,0.147,0.147,0.148,0.147,0.075
16:20:00,0.083,0.087,0.08,0.079,0.086,0.084,0.081,0.081,0.08,0.079,0.084,0.074,0.083,0.083,0.082,0.08,0.081,0.073,0.086,0.083,0.084,0.083,0.083,0.075,0.091,0.09,0.09,0.107,0.088,0.073,0.097,0.096,0.098,0.096,0.096,0.071,0.119,0.118,0.119,0.118,0.12,0.071,0.15,0.147,0.147,0.148,0.147,0.075
16:40:00,0.083,0.087,0.08,0.079,0.086,0.084,0.081,0.081,0.08,0.079,0.083,0.074,0.083,0.083,0.082,0.08,0.081,0.073,0.086,0.083,0.083,0.083,0.083,0.075,0.091,0.09,0.09,0.107,0.088,0.073,0.097,0.096,0.098,0.096,0.096,0.071,0.118,0.117,0.119,0.118,0.12,0.071,0.15,0.147,0.147,0.148,0.147,0.075
17:00:00,0.083,0.086,0.079,0.079,0.085,0.085,0.081,0.081,0.08,0.079,0.083,0.074,0.082,0.084,0.082,0.08,0.081,0.073,0.086,0.083,0.083,0.083,0.083,0.075,0.09,0.09,0.089,0.107,0.088,0.073,0.097,0.096,0.098,0.096,0.096,0.071,0.118,0.118,0.119,0.118,0.12,0.071,0.15,0.147,0.147,0.148,0.147,0.075
17:20:00,0.082,0.086,0.079,0.079,0.085,0.084,0.081,0.081,0.08,0.079,0.083,0.074,0.081,0.084,0.082,0.08,0.081,0.073,0.085,0.083,0.083,0.083,0.083,0.075,0.09,0.09,0.089,0.106,0.088,0.073,0.097,0.096,0.098,0.096,0.096,0.071,0.118,0.118,0.119,0.118,0.12,0.071,0.15,0.148,0.147,0.148,0.147,0.075
17:40:00,0.082,0.086,0.079,0.079,0.085,0.084,0.081,0.081,0.08,0.079,0.083,0.074,0.081,0.084,0.082,0.08,0.081,0.073,0.085,0.082,0.083,0.083,0.082,0.075,0.091,0.09,0.089,0.106,0.088,0.073,0.097,0.096,0.098,0.096,0.096,0.071,0.119,0.118,0.119,0.118,0.12,0.072,0.15,0.147,0.147,0.148,0.147,0.074
18:00:00,0.082,0.086,0.079,0.079,0.085,0.084,0.081,0.08,0.08,0.079,0.083,0.074,0.081,0.084,0.082,0.08,0.081,0.073,0.085,0.082,0.083,0.083,0.083,0.075,0.091,0.09,0.089,0.105,0.088,0.073,0.097,0.096,0.098,0.096,0.096,0.071,0.119,0.118,0.119,0.118,0.12,0.071,0.15,0.148,0.148,0.148,0.147,0.074
18:20:00,0.082,0.085,0.079,0.079,0.086,0.085,0.081,0.081,0.08,0.079,0.083,0.074,0.082,0.084,0.082,0.08,0.081,0.073,0.085,0.082,0.083,0.083,0.083,0.075,0.091,0.09,0.089,0.105,0.088,0.073,0.097,0.096,0.098,0.096,0.096,0.071,0.119,0.118,0.119,0.118,0.12,0.071,0.15,0.148,0.148,0.148,0.147,0.074
18:40:00,0.082,0.085,0.08,0.079,0.086,0.084,0.081,0.081,0.08,0.079,0.083,0.074,0.082,0.084,0.082,0.08,0.081,0.073,0.085,0.082,0.083,0.083,0.083,0.075,0.091,0.09,0.089,0.105,0.088,0.073,0.097,0.096,0.098,0.096,0.096,0.071,0.119,0.118,0.119,0.118,0.12,0.071,0.151,0.148,0.148,0.149,0.148,0.075
19:00:00,0.082,0.085,0.079,0.079,0.086,0.084,0.08,0.081,0.08,0.079,0.083,0.074,0.081,0.082,0.082,0.08,0.081,0.073,0.085,0.082,0.083,0.083,0.082,0.075,0.091,0.09,0.089,0.105,0.088,0.073,0.097,0.096,0.098,0.096,0.096,0.071,0.119,0.118,0.119,0.118,0.12,0.071,0.151,0.148,0.148,0.149,0.147,0.074
19:20:00,0.083,0.085,0.079,0.079,0.086,0.085,0.081,0.081,0.08,0.079,0.083,0.074,0.081,0.082,0.082,0.08,0.081,0.073,0.085,0.082,0.083,0.083,0.082,0.075,0.091,0.09,0.089,0.105,0.087,0.073,0.097,0.096,0.098,0.096,0.096,0.071,0.119,0.118,0.119,0.118,0.12,0.071,0.151,0.148,0.148,0.149,0.147,0.074
19:40:00,0.082,0.085,0.079,0.079,0.086,0.084,0.08,0.081,0.08,0.079,0.083,0.074,0.081,0.082,0.082,0.08,0.081,0.073,0.085,0.082,0.083,0.083,0.082,0.075,0.091,0.09,0.089,0.105,0.087,0.073,0.097,0.096,0.098,0.096,0.096,0.071,0.121,0.118,0.119,0.118,0.12,0.072,0.151,0.148,0.148,0.149,0.148,0.075
20:00:00,0.082,0.086,0.079,0.079,0.086,0.084,0.08,0.08,0.08,0.079,0.083,0.074,0.081,0.082,0.081,0.08,0.081,0.073,0.085,0.082,0.083,0.083,0.083,0.075,0.091,0.09,0.089,0.106,0.087,0.073,0.097,0.096,0.097,0.096,0.096,0.071,0.118,0.118,0.119,0.118,0.119,0.071,0.151,0.148,0.148,0.149,0.148,0.074
20:20:00,0.082,0.085,0.08,0.079,0.086,0.084,0.08,0.081,0.08,0.079,0.083,0.074,0.081,0.082,0.082,0.08,0.081,0.073,0.085,0.082,0.083,0.083,0.083,0.075,0.09,0.09,0.089,0.106,0.087,0.073,0.097,0.096,0.097,0.096,0.096,0.071,0.12,0.118,0.119,0.118,0.12,0.071,0.151,0.148,0.148,0.149,0.148,0.074
20:40:00,0.081,0.086,0.079,0.079,0.086,0.084,0.08,0.081,0.08,0.079,0.083,0.074,0.081,0.082,0.081,0.08,0.081,0.074,0.085,0.082,0.083,0.083,0.082,0.075,0.09,0.09,0.089,0.106,0.087,0.073,0.097,0.096,0.097,0.096,0.096,0.071,0.12,0.118,0.119,0.118,0.119,0.071,0.151,0.148,0.148,0.149,0.148,0.075
21:00:00,0.081,0.086,0.079,0.078,0.086,0.083,0.08,0.081,0.08,0.079,0.083,0.074,0.081,0.083,0.082,0.08,0.081,0.074,0.085,0.082,0.083,0.083,0.082,0.075,0.09,0.089,0.089,0.106,0.087,0.073,0.097,0.096,0.097,0.096,0.096,0.071,0.119,0.118,0.119,0.118,0.12,0.072,0.151,0.149,0.148,0.149,0.148,0.075
21:20:00,0.082,0.086,0.08,0.078,0.086,0.085,0.08,0.081,0.08,0.079,0.084,0.074,0.082,0.083,0.081,0.08,0.081,0.074,0.085,0.082,0.083,0.083,0.082,0.075,0.09,0.09,0.089,0.107,0.087,0.073,0.097,0.096,0.097,0.096,0.096,0.071,0.119,0.118,0.119,0.118,0.119,0.072,0.151,0.148,0.148,0.149,0.148,0.074
21:40:00,0.082,0.086,0.08,0.079,0.086,0.085,0.08,0.081,0.08,0.079,0.083,0.074,0.081,0.083,0.081,0.08,0.081,0.074,0.085,0.082,0.083,0.083,0.082,0.075,0.09,0.09,0.089,0.106,0.087,0.073,0.097,0.096,0.097,0.096,0.095,0.071,0.121,0.118,0.119,0.118,0.119,0.071,0.151,0.148,0.148,0.149,0.148,0.075
22:00:00,0.081,0.087,0.08,0.078,0.086,0.085,0.08,0.081,0.08,0.079,0.083,0.074,0.082,0.083,0.083,0.08,0.081,0.075,0.085,0.082,0.083,0.083,0.082,0.075,0.09,0.089,0.089,0.106,0.087,0.073,0.097,0.096,0.097,0.096,0.095,0.071,0.121,0.118,0.118,0.118,0.119,0.071,0.15,0.148,0.148,0.149,0.148,0.075
22:20:00,0.081,0.087,0.08,0.078,0.086,0.084,0.08,0.081,0.08,0.079,0.083,0.074,0.082,0.083,0.082,0.08,0.081,0.075,0.085,0.082,0.083,0.083,0.082,0.075,0.091,0.089,0.089,0.106,0.087,0.073,0.097,0.096,0.097,0.096,0.095,0.071,0.121,0.118,0.119,0.118,0.119,0.071,0.15,0.149,0.148,0.149,0.148,0.075
